,time,location,x,y
135689,226070699,Loc10,522.4,202.44400000000002
135709,226104331,Loc10,521.989,202.627
135729,226136853,Loc10,521.396,202.86700000000002
135749,226170267,Loc10,521.002,202.97099999999998
135769,226203984,Loc10,520.663,203.02
135789,226236888,Loc10,520.182,202.93
135809,226270205,Loc10,519.683,203.032
135829,226303675,Loc10,518.743,203.392
135849,226337422,Loc10,517.9019999999999,203.71200000000002
135869,226370484,Loc10,516.931,204.15
135889,226403610,Loc10,516.155,204.532
135909,226436941,Loc10,515.2919999999999,204.993
135929,226470436,Loc10,514.3480000000001,205.38099999999997
135949,226503979,Loc10,513.528,205.683
135969,226536887,Loc10,512.822,205.908
135989,226570705,Loc10,512.101,206.107
136009,226603806,Loc10,511.375,206.231
136029,226637381,Loc10,510.69199999999995,206.37
136049,226670584,Loc10,510.218,206.41400000000002
136069,226703896,Loc10,509.62300000000005,206.512
136089,226736936,Loc10,508.833,206.555
136109,226770529,Loc10,508.065,206.632
136129,226804156,Loc10,507.223,206.731
136149,226836854,Loc10,506.525,206.738
136169,226870302,Loc10,505.778,206.497
136189,226904371,Loc10,504.774,206.488
136209,226936890,Loc10,503.835,206.49
136229,226970273,Loc10,502.785,206.541
136249,227004129,Loc10,502.015,206.61900000000003
136269,227037528,Loc10,501.204,206.81400000000002
136289,227070946,Loc10,500.58099999999996,206.86700000000002
136309,227103618,Loc10,499.79699999999997,206.655
136329,227137579,Loc10,499.19,206.463
136349,227170428,Loc10,498.663,206.375
136369,227203810,Loc10,498.296,206.24200000000002
136389,227237299,Loc10,497.809,206.227
136409,227270318,Loc10,497.32199999999995,206.155
136429,227303615,Loc10,496.49300000000005,205.95
136449,227336900,Loc10,496.181,205.717
136469,227370244,Loc10,496.07199999999995,205.655
136489,227403558,Loc10,496.09,205.608
136509,227437464,Loc10,496.01599999999996,205.555
136529,227470179,Loc10,495.844,205.44799999999998
136549,227504006,Loc10,495.733,205.372
136569,227536900,Loc10,495.66,205.40400000000002
136589,227570299,Loc10,495.741,205.39
136609,227604222,Loc10,495.673,205.4
136629,227636958,Loc10,495.595,205.31799999999998
136649,227670299,Loc10,495.277,205.39
136669,227704217,Loc10,494.30400000000003,205.357
136689,227736916,Loc10,493.72900000000004,205.33
136709,227770294,Loc10,493.014,205.21900000000002
136729,227803994,Loc10,492.402,205.092
136749,227836981,Loc10,491.477,204.56599999999997
136769,227870241,Loc10,490.653,204.157
136789,227903640,Loc10,489.939,203.793
136809,227937408,Loc10,489.186,203.59799999999998
136829,227970806,Loc10,488.17699999999996,203.303
136849,228003650,Loc10,487.344,203.093
136869,228037751,Loc10,486.478,202.886
136889,228070779,Loc10,485.994,202.774
136909,228104396,Loc10,485.413,202.592
136929,228136973,Loc10,484.645,202.407
136949,228170309,Loc10,483.816,201.875
136969,228203565,Loc10,483.19599999999997,201.385
136989,228236926,Loc10,482.219,200.857
137009,228270610,Loc10,481.295,200.30599999999998
137029,228304130,Loc10,480.87,199.981
137049,228336972,Loc10,480.292,199.74900000000002
137069,228370318,Loc10,479.86,199.548
137089,228404013,Loc10,479.199,199.28
137109,228436889,Loc10,479.093,198.942
137129,228470247,Loc10,478.775,198.903
137149,228504216,Loc10,478.44699999999995,198.47400000000002
137169,228536988,Loc10,478.426,197.88400000000001
137189,228570578,Loc10,478.202,197.797
137209,228604083,Loc10,477.93699999999995,197.528
137229,228637730,Loc10,478.009,197.43599999999998
137249,228670283,Loc10,477.843,197.292
137269,228703656,Loc10,477.843,197.32
137289,228737791,Loc10,477.69800000000004,197.265
137309,228771291,Loc10,477.74699999999996,197.253
137329,228804071,Loc10,477.65,197.312
137349,228837116,Loc10,477.478,197.18900000000002
137369,228871159,Loc10,477.601,197.179
137389,228903591,Loc10,477.594,197.09599999999998
137409,228936981,Loc10,477.66,197.166
137429,228971221,Loc10,477.57800000000003,197.06799999999998
137449,229003885,Loc10,477.465,197.0
137469,229036980,Loc10,477.62199999999996,196.912
137489,229070325,Loc10,477.532,196.877
137509,229103797,Loc10,477.472,196.745
137529,229136984,Loc10,477.327,196.679
137549,229170264,Loc10,477.41900000000004,196.507
137569,229204126,Loc10,477.343,196.57299999999998
137589,229237008,Loc10,477.168,196.44400000000002
137609,229270537,Loc10,477.13300000000004,196.209
137629,229304145,Loc10,477.01800000000003,196.033
137649,229337960,Loc10,476.923,196.06400000000002
137669,229370309,Loc10,476.68300000000005,195.856
137689,229403946,Loc10,475.966,195.785
137709,229437380,Loc10,475.441,195.709
137729,229470772,Loc10,474.961,195.37900000000002
137749,229504495,Loc10,474.74699999999996,195.054
137769,229537345,Loc10,474.676,194.68099999999998
137789,229570832,Loc10,474.63199999999995,194.49
137809,229604376,Loc10,474.462,194.44
137829,229636934,Loc10,474.404,194.40099999999998
137849,229670633,Loc10,474.431,194.43900000000002
137869,229703931,Loc10,474.35,194.37099999999998
137889,229737713,Loc10,474.292,194.34099999999998
137909,229770554,Loc10,474.445,194.255
137929,229803684,Loc10,474.35900000000004,194.24599999999998
137949,229836938,Loc10,474.18199999999996,194.287
137969,229870683,Loc10,474.207,194.074
137989,229903841,Loc10,474.19199999999995,194.183
138009,229936981,Loc10,474.045,194.19799999999998
138029,229970327,Loc10,474.064,194.25
138049,230003731,Loc10,474.12300000000005,194.37099999999998
138069,230037410,Loc10,474.256,194.172
138089,230070409,Loc10,474.152,194.155
138109,230103673,Loc10,474.11300000000006,194.21400000000003
138129,230137844,Loc10,474.10900000000004,194.14700000000002
138149,230170213,Loc10,474.12800000000004,194.199
138169,230203677,Loc10,474.18199999999996,194.053
138189,230237699,Loc10,474.085,194.165
138209,230270901,Loc10,474.086,194.04
138229,230303666,Loc10,473.80800000000005,193.915
138249,230336949,Loc10,473.504,193.812
138269,230370648,Loc10,473.26300000000003,193.547
138289,230403870,Loc10,472.80199999999996,192.896
138309,230437586,Loc10,472.23800000000006,192.668
138329,230470513,Loc10,471.744,192.292
138349,230503942,Loc10,470.96,191.727
138369,230536936,Loc10,470.19199999999995,191.44299999999998
138389,230570797,Loc10,469.295,190.967
138409,230604045,Loc10,468.233,190.68599999999998
138429,230637006,Loc10,467.602,190.114
138449,230670723,Loc10,467.29699999999997,189.415
138469,230704661,Loc10,467.034,188.68900000000002
138489,230737124,Loc10,466.85900000000004,187.97400000000002
138509,230770279,Loc10,466.741,187.65599999999998
138529,230803749,Loc10,466.69300000000004,187.24400000000003
138549,230837892,Loc10,466.491,187.03799999999998
138569,230870524,Loc10,466.42400000000004,186.706
138589,230904024,Loc10,466.42900000000003,186.358
138609,230937633,Loc10,466.43800000000005,186.054
138629,230970678,Loc10,466.20599999999996,185.824
138649,231003687,Loc10,466.158,185.61900000000003
138669,231036979,Loc10,465.629,185.43
138689,231070656,Loc10,465.719,185.265
138709,231103976,Loc10,465.78,185.233
138729,231136971,Loc10,465.73900000000003,185.24200000000002
138749,231171151,Loc10,465.839,185.05200000000002
138769,231203565,Loc10,465.722,185.06
138789,231236943,Loc10,465.66,185.058
138809,231270701,Loc10,465.54699999999997,184.919
138829,231304195,Loc10,465.356,184.75900000000001
138849,231337021,Loc10,465.369,184.63299999999998
138869,231370364,Loc10,465.366,184.44
138889,231404182,Loc10,465.46,184.27
138909,231436990,Loc10,465.44599999999997,184.235
138929,231470299,Loc10,465.509,184.104
138949,231504114,Loc10,465.344,183.886
138969,231537449,Loc10,465.18,183.575
138989,231570846,Loc10,465.088,183.08900000000003
139009,231604152,Loc10,464.92800000000005,182.495
139029,231637437,Loc10,464.668,181.828
139049,231670551,Loc10,464.67400000000004,181.178
139069,231703694,Loc10,464.514,180.421
139089,231737418,Loc10,464.458,179.62599999999998
139109,231770366,Loc10,464.153,178.563
139129,231804068,Loc10,463.691,178.05200000000002
139149,231837668,Loc10,463.379,177.393
139169,231870780,Loc10,463.289,176.93599999999998
139189,231903796,Loc10,463.027,176.02700000000002
139209,231936977,Loc10,462.786,175.142
139229,231970930,Loc10,462.474,174.40900000000002
139249,232004204,Loc10,462.256,173.949
139269,232036982,Loc10,461.80699999999996,173.196
139289,232070324,Loc10,461.435,172.666
139309,232104489,Loc10,460.961,172.267
139329,232137036,Loc10,460.551,171.785
139349,232170376,Loc10,460.079,171.222
139369,232203999,Loc10,459.64599999999996,170.66299999999998
139389,232237820,Loc10,459.63,169.83700000000002
139409,232270665,Loc10,459.67199999999997,169.12099999999998
139429,232304086,Loc10,459.967,167.945
139449,232337048,Loc10,460.225,167.263
139469,232370388,Loc10,460.227,166.965
139489,232403936,Loc10,460.289,166.555
139509,232437524,Loc10,460.76800000000003,165.40200000000002
139529,232471415,Loc10,460.72900000000004,164.69799999999998
139549,232503696,Loc10,460.78,163.92
139569,232536991,Loc10,460.76800000000003,163.02200000000002
139589,232570962,Loc10,460.67400000000004,162.584
139609,232603938,Loc10,460.36,161.825
139629,232637609,Loc10,460.00699999999995,161.082
139649,232670612,Loc10,459.81800000000004,160.514
139669,232703651,Loc10,459.398,159.76
139689,232736915,Loc10,459.276,158.53
139709,232770386,Loc10,459.70599999999996,158.102
139729,232804108,Loc10,460.08099999999996,157.506
139749,232836992,Loc10,460.47,156.673
139769,232870742,Loc10,460.76800000000003,155.934
139789,232904104,Loc10,461.04,155.279
139809,232937004,Loc10,461.01199999999994,154.611
139829,232970383,Loc10,461.06,154.04
139849,233004537,Loc10,461.276,153.61
139869,233037011,Loc10,461.152,153.092
139889,233070638,Loc10,460.959,152.243
139909,233103669,Loc10,461.121,152.058
139929,233137674,Loc10,461.292,151.458
139949,233170473,Loc10,461.275,150.947
139969,233203742,Loc10,461.36,150.47799999999998
139989,233237056,Loc10,461.176,149.63299999999998
140009,233270341,Loc10,460.981,148.01
140029,233304104,Loc10,461.421,147.3
140049,233337448,Loc10,461.92900000000003,147.378
140069,233370973,Loc10,462.37,147.007
140089,233403637,Loc10,462.789,146.666
140109,233437010,Loc10,463.07199999999995,146.404
140129,233470854,Loc10,463.175,146.234
140149,233504053,Loc10,463.345,146.19299999999998
140169,233537005,Loc10,463.74199999999996,146.028
140189,233570609,Loc10,463.806,146.02700000000002
140209,233604540,Loc10,463.99800000000005,146.114
140229,233637644,Loc10,464.115,146.02
140249,233671139,Loc10,464.22,145.901
140269,233704002,Loc10,464.538,145.878
140289,233737721,Loc10,464.89099999999996,146.016
140309,233771323,Loc10,464.849,146.016
140329,233804037,Loc10,465.288,146.056
140349,233837000,Loc10,465.44699999999995,145.548
140369,233870669,Loc10,465.426,144.65
140389,233903742,Loc10,465.81800000000004,143.865
140409,233937242,Loc10,465.80400000000003,143.101
140429,233970922,Loc10,465.805,142.246
140449,234003743,Loc10,466.033,141.446
140469,234037011,Loc10,466.277,140.872
140489,234070647,Loc10,466.70300000000003,140.21
140509,234103702,Loc10,467.315,139.591
140529,234137026,Loc10,468.24199999999996,139.257
140549,234170754,Loc10,468.86800000000005,138.607
140569,234203697,Loc10,469.20599999999996,138.01
140589,234237076,Loc10,469.861,137.076
140609,234270458,Loc10,470.352,136.43200000000002
140629,234304190,Loc10,470.87199999999996,135.67600000000002
140649,234337013,Loc10,471.48199999999997,134.891
140669,234370664,Loc10,471.88800000000003,134.259
140689,234403999,Loc10,472.43699999999995,133.64
140709,234437027,Loc10,473.025,132.939
140729,234470412,Loc10,473.546,132.447
140749,234504132,Loc10,474.495,131.725
140769,234537245,Loc10,475.23,131.257
140789,234570762,Loc10,475.941,130.86
140809,234604305,Loc10,476.673,130.33100000000002
140829,234637450,Loc10,477.417,129.857
140849,234670632,Loc10,478.05699999999996,129.39
140869,234704144,Loc10,478.583,128.993
140889,234737475,Loc10,478.985,128.687
140909,234771149,Loc10,479.404,128.442
140929,234805341,Loc10,479.772,128.102
140949,234837079,Loc10,480.473,127.62799999999999
140969,234871159,Loc10,481.466,126.807
140989,234903915,Loc10,482.07,126.322
141009,234937079,Loc10,482.963,125.615
141029,234970423,Loc10,483.534,125.21600000000001
141049,235004682,Loc10,484.00300000000004,124.946
141069,235037025,Loc10,484.524,124.70299999999999
141089,235070585,Loc10,485.29699999999997,124.376
141109,235103716,Loc10,486.061,124.152
141129,235136962,Loc10,486.76300000000003,123.99700000000001
141149,235170438,Loc10,487.657,123.618
141169,235204093,Loc10,488.36800000000005,123.455
141189,235237372,Loc10,489.16,123.212
141209,235270295,Loc10,489.925,122.994
141229,235303760,Loc10,490.465,122.92
141249,235337048,Loc10,491.339,122.649
141269,235370336,Loc10,492.24800000000005,122.359
141289,235404498,Loc10,493.17800000000005,122.029
141309,235437418,Loc10,494.051,121.694
141329,235470956,Loc10,494.702,121.48
141349,235503756,Loc10,495.509,121.262
141369,235537502,Loc10,495.965,121.245
141389,235570754,Loc10,496.583,121.28299999999999
141409,235603743,Loc10,497.07300000000004,121.31200000000001
141429,235637073,Loc10,497.343,121.404
141449,235671202,Loc10,497.543,121.514
141469,235704020,Loc10,497.67400000000004,121.598
141489,235737096,Loc10,497.827,121.64299999999999
141509,235770667,Loc10,497.76599999999996,121.671
141529,235804174,Loc10,497.827,121.59200000000001
141549,235837059,Loc10,497.99,121.486
141569,235871114,Loc10,498.07599999999996,121.447
141589,235904098,Loc10,498.147,121.395
141609,235937032,Loc10,498.189,121.333
141629,235970442,Loc10,498.31800000000004,121.25299999999999
141649,236003777,Loc10,498.42900000000003,121.21799999999999
141669,236037122,Loc10,498.50199999999995,121.234
141689,236070712,Loc10,498.485,121.249
141709,236104609,Loc10,498.51800000000003,121.288
141729,236137592,Loc10,498.57599999999996,121.273
141749,236170696,Loc10,498.57099999999997,121.30799999999999
141769,236203774,Loc10,498.60400000000004,121.36200000000001
141789,236237491,Loc10,498.598,121.40799999999999
141809,236270637,Loc10,498.666,121.45200000000001
141829,236303729,Loc10,498.691,121.52600000000001
141849,236337780,Loc10,498.74199999999996,121.456
141869,236370803,Loc10,498.691,121.53
141889,236404097,Loc10,498.80800000000005,121.491
141909,236437702,Loc10,498.712,121.501
141929,236470650,Loc10,498.716,121.499
141949,236504156,Loc10,498.81699999999995,121.52600000000001
141969,236537060,Loc10,498.806,121.57
141989,236570897,Loc10,498.87,121.583
142009,236604093,Loc10,498.76,121.559
142029,236637102,Loc10,498.759,121.624
142049,236670401,Loc10,498.67800000000005,121.575
142069,236704122,Loc10,498.68699999999995,121.594
142089,236737067,Loc10,498.741,121.62899999999999
142109,236770441,Loc10,498.653,121.656
142129,236804158,Loc10,498.67800000000005,121.602
142149,236837121,Loc10,498.603,121.624
142169,236870392,Loc10,498.671,121.493
142189,236903786,Loc10,498.999,121.40899999999999
142209,236937261,Loc10,499.48800000000006,121.251
142229,236970972,Loc10,499.865,121.167
142249,237004023,Loc10,500.207,120.63799999999999
142269,237037526,Loc10,500.67699999999996,120.49600000000001
142289,237070515,Loc10,501.414,120.65799999999999
142309,237104165,Loc10,501.87699999999995,120.979
142329,237137123,Loc10,502.431,121.26899999999999
142349,237171346,Loc10,503.29400000000004,121.51299999999999
142369,237204010,Loc10,503.871,121.669
142389,237237121,Loc10,504.499,121.779
142409,237270942,Loc10,504.814,121.822
142429,237304021,Loc10,505.12699999999995,121.90799999999999
142449,237337040,Loc10,505.49199999999996,122.029
142469,237370872,Loc10,505.79400000000004,122.292
142489,237404245,Loc10,505.99800000000005,122.35799999999999
142509,237437071,Loc10,506.19800000000004,122.47
142529,237470514,Loc10,506.291,122.553
142549,237504138,Loc10,506.389,122.596
142569,237537175,Loc10,506.634,122.63600000000001
142589,237570962,Loc10,506.897,122.665
142609,237603807,Loc10,507.164,122.785
142629,237637369,Loc10,507.406,122.844
142649,237670527,Loc10,507.75699999999995,122.84299999999999
142669,237704380,Loc10,507.95099999999996,122.89200000000001
142689,237737463,Loc10,508.09,122.87100000000001
142709,237770782,Loc10,508.26599999999996,122.831
142729,237803835,Loc10,508.347,122.805
142749,237837098,Loc10,508.36699999999996,122.787
142769,237870467,Loc10,508.44699999999995,122.738
142789,237903729,Loc10,508.408,122.62
142809,237937008,Loc10,508.532,122.654
142829,237970424,Loc10,508.471,122.57600000000001
142849,238004279,Loc10,508.426,122.56299999999999
142869,238037839,Loc10,508.48,122.62200000000001
142889,238070718,Loc10,508.469,122.62200000000001
142909,238103795,Loc10,508.476,122.654
142929,238137714,Loc10,508.545,122.65299999999999
142949,238170860,Loc10,508.499,122.65299999999999
142969,238204149,Loc10,508.445,122.615
142989,238237144,Loc10,508.50300000000004,122.59
143009,238270564,Loc10,508.48800000000006,122.6
143029,238304206,Loc10,508.531,122.62799999999999
143049,238337155,Loc10,508.47,122.616
143069,238370790,Loc10,508.475,122.59700000000001
143089,238404194,Loc10,508.566,122.58200000000001
143109,238437332,Loc10,508.551,122.601
143129,238470550,Loc10,508.533,122.58200000000001
143149,238503773,Loc10,508.506,122.618
